"","Date","dinflow","Alt"
"2439",1924-12-31,"13668.758313422692","NAA 090723"
"2440",1925-01-31,"14348.252702696418","NAA 090723"
"2441",1925-02-28,"80046.324822879076","NAA 090723"
"2442",1925-03-31,"23833.847676796999","NAA 090723"
"2443",1925-04-30,"29368.26899650522","NAA 090723"
"2444",1925-05-31,"16970.7663051198","NAA 090723"
"2445",1925-06-30,"15651.300071582102","NAA 090723"
"2446",1925-07-31,"17768.93526589626","NAA 090723"
"2447",1925-08-31,"11324.811846724035","NAA 090723"
"2448",1925-09-30,"12390.754533870073","NAA 090723"
"2449",1925-10-31,"9187.4324875011789","NAA 090723"
"2450",1925-11-30,"11879.535022305306","NAA 090723"
"2451",1925-12-31,"11183.103587202693","NAA 090723"
"2452",1926-01-31,"20280.294547110145","NAA 090723"
"2453",1926-02-28,"46972.645320870506","NAA 090723"
"2454",1926-03-31,"24011.654018284964","NAA 090723"
"2455",1926-04-30,"24266.012997983271","NAA 090723"
"2456",1926-05-31,"17592.03333349172","NAA 090723"
"2457",1926-06-30,"16276.96928555761","NAA 090723"
"2458",1926-07-31,"16948.995917473178","NAA 090723"
"2459",1926-08-31,"10765.483425388828","NAA 090723"
"2460",1926-09-30,"11417.568518304253","NAA 090723"
"2461",1926-10-31,"9258.7855230042078","NAA 090723"
"2462",1926-11-30,"25075.492605871674","NAA 090723"
"2463",1926-12-31,"19187.691943126854","NAA 090723"
"2464",1927-01-31,"39519.035826490443","NAA 090723"
"2465",1927-02-28,"173521.31391901383","NAA 090723"
"2466",1927-03-31,"56589.34268617029","NAA 090723"
"2467",1927-04-30,"57903.138552923083","NAA 090723"
"2468",1927-05-31,"25059.98870597353","NAA 090723"
"2469",1927-06-30,"16260.110324282694","NAA 090723"
"2470",1927-07-31,"25466.109817905508","NAA 090723"
"2471",1927-08-31,"21321.695069941092","NAA 090723"
"2472",1927-09-30,"18332.881981311693","NAA 090723"
"2473",1927-10-31,"14913.521401495676","NAA 090723"
"2474",1927-11-30,"17353.846153846167","NAA 090723"
"2475",1927-12-31,"15370.877898774464","NAA 090723"
"2476",1928-01-31,"24374.791900037264","NAA 090723"
"2477",1928-02-29,"25851.755355618759","NAA 090723"
"2478",1928-03-31,"96945.732194572789","NAA 090723"
"2479",1928-04-30,"37712.704803015084","NAA 090723"
"2480",1928-05-31,"19680.274393882581","NAA 090723"
"2481",1928-06-30,"16672.969447023472","NAA 090723"
"2482",1928-07-31,"25049.553882459739","NAA 090723"
"2483",1928-08-31,"21720.507651202366","NAA 090723"
"2484",1928-09-30,"18872.651199651355","NAA 090723"
"2485",1928-10-31,"13385.144899773684","NAA 090723"
"2486",1928-11-30,"16288.111437905416","NAA 090723"
"2487",1928-12-31,"13834.904719008149","NAA 090723"
"2488",1929-01-31,"14916.713339283944","NAA 090723"
"2489",1929-02-28,"21062.484711494326","NAA 090723"
"2490",1929-03-31,"14376.85120653344","NAA 090723"
"2491",1929-04-30,"10573.903717274494","NAA 090723"
"2492",1929-05-31,"9107.0740380628777","NAA 090723"
"2493",1929-06-30,"7826.6745821728782","NAA 090723"
"2494",1929-07-31,"8812.3897125674102","NAA 090723"
"2495",1929-08-31,"8000.6722329662416","NAA 090723"
"2496",1929-09-30,"9050.9625107733318","NAA 090723"
"2497",1929-10-31,"7178.5053957615528","NAA 090723"
"2498",1929-11-30,"7770.2699614332696","NAA 090723"
"2499",1929-12-31,"21507.020114084171","NAA 090723"
"2500",1930-01-31,"30814.032808269792","NAA 090723"
"2501",1930-02-28,"20748.595441575628","NAA 090723"
"2502",1930-03-31,"33801.283855379726","NAA 090723"
"2503",1930-04-30,"17117.7311106786","NAA 090723"
"2504",1930-05-31,"12790.430069569937","NAA 090723"
"2505",1930-06-30,"16161.326109126612","NAA 090723"
"2506",1930-07-31,"19060.162959652254","NAA 090723"
"2507",1930-08-31,"12655.539580604465","NAA 090723"
"2508",1930-09-30,"11657.102854400104","NAA 090723"
"2509",1930-10-31,"8109.6949853627611","NAA 090723"
"2510",1930-11-30,"11074.950458290017","NAA 090723"
"2511",1930-12-31,"9381.6310273347317","NAA 090723"
"2512",1931-01-31,"14950.975146722802","NAA 090723"
"2513",1931-02-28,"13982.624984156397","NAA 090723"
"2514",1931-03-31,"10124.543014237095","NAA 090723"
"2515",1931-04-30,"7636.2725608984019","NAA 090723"
"2516",1931-05-31,"8596.2128904612109","NAA 090723"
"2517",1931-06-30,"8352.8226481464426","NAA 090723"
"2518",1931-07-31,"8802.1938655815702","NAA 090723"
"2519",1931-08-31,"8201.2030714044558","NAA 090723"
"2520",1931-09-30,"8757.4374598268496","NAA 090723"
"2521",1931-10-31,"6349.5511431044824","NAA 090723"
"2522",1931-11-30,"8937.4251743082623","NAA 090723"
"2523",1931-12-31,"26255.078339006901","NAA 090723"
"2524",1932-01-31,"27739.38480809061","NAA 090723"
"2525",1932-02-29,"29295.022305671493","NAA 090723"
"2526",1932-03-31,"13525.849509542382","NAA 090723"
"2527",1932-04-30,"16733.220648856626","NAA 090723"
"2528",1932-05-31,"21198.695533254955","NAA 090723"
"2529",1932-06-30,"9334.9209284113967","NAA 090723"
"2530",1932-07-31,"9368.9033623103514","NAA 090723"
"2531",1932-08-31,"9242.9576999038181","NAA 090723"
"2532",1932-09-30,"10151.033621316739","NAA 090723"
"2533",1932-10-31,"10873.219452164114","NAA 090723"
"2534",1932-11-30,"10273.542182495639","NAA 090723"
"2535",1932-12-31,"12926.206882424864","NAA 090723"
"2536",1933-01-31,"16996.727449945403","NAA 090723"
"2537",1933-02-28,"16865.663924022596","NAA 090723"
"2538",1933-03-31,"12419.331767138077","NAA 090723"
"2539",1933-04-30,"9396.1942694504651","NAA 090723"
"2540",1933-05-31,"10872.421019100169","NAA 090723"
"2541",1933-06-30,"8094.6069601382933","NAA 090723"
"2542",1933-07-31,"8788.1576011905436","NAA 090723"
"2543",1933-08-31,"7999.6767381582385","NAA 090723"
"2544",1933-09-30,"8843.8166024742422","NAA 090723"
"2545",1933-10-31,"6762.8278960423995","NAA 090723"
"2546",1933-11-30,"8540.7250160677668","NAA 090723"
"2547",1933-12-31,"19644.331843976153","NAA 090723"
"2548",1934-01-31,"21303.157571335429","NAA 090723"
"2549",1934-02-28,"20380.802061565806","NAA 090723"
"2550",1934-03-31,"14581.085065901279","NAA 090723"
"2551",1934-04-30,"9493.1487192270779","NAA 090723"
"2552",1934-05-31,"9093.4935762816276","NAA 090723"
"2553",1934-06-30,"8102.1719869383351","NAA 090723"
"2554",1934-07-31,"9064.4228917475048","NAA 090723"
"2555",1934-08-31,"8588.2706679672483","NAA 090723"
"2556",1934-09-30,"9547.3235145835624","NAA 090723"
"2557",1934-10-31,"6692.2316315081316","NAA 090723"
"2558",1934-11-30,"12265.659730244508","NAA 090723"
"2559",1934-12-31,"11217.217643808031","NAA 090723"
"2560",1935-01-31,"34630.215726799644","NAA 090723"
"2561",1935-02-28,"20832.193436415611","NAA 090723"
"2562",1935-03-31,"28823.815577838574","NAA 090723"
"2563",1935-04-30,"53255.375715569084","NAA 090723"
"2564",1935-05-31,"27443.245061119396","NAA 090723"
"2565",1935-06-30,"15593.417446870884","NAA 090723"
"2566",1935-07-31,"19384.369258610954","NAA 090723"
"2567",1935-08-31,"16128.640691753792","NAA 090723"
"2568",1935-09-30,"11940.118659898972","NAA 090723"
"2569",1935-10-31,"11643.922311501688","NAA 090723"
"2570",1935-11-30,"11659.163758173334","NAA 090723"
"2571",1935-12-31,"12429.652662379347","NAA 090723"
"2572",1936-01-31,"47133.363917612754","NAA 090723"
"2573",1936-02-29,"109777.94575751074","NAA 090723"
"2574",1936-03-31,"40067.918315158822","NAA 090723"
"2575",1936-04-30,"33781.75900042156","NAA 090723"
"2576",1936-05-31,"18857.762232467227","NAA 090723"
"2577",1936-06-30,"13923.886322108403","NAA 090723"
"2578",1936-07-31,"21682.521237177687","NAA 090723"
"2579",1936-08-31,"17174.514037472592","NAA 090723"
"2580",1936-09-30,"13232.852460891789","NAA 090723"
"2581",1936-10-31,"13794.355165014955","NAA 090723"
"2582",1936-11-30,"11514.571709106973","NAA 090723"
"2583",1936-12-31,"13320.400674803488","NAA 090723"
"2584",1937-01-31,"16294.200283194508","NAA 090723"
"2585",1937-02-28,"64101.212020787018","NAA 090723"
"2586",1937-03-31,"52146.412144849382","NAA 090723"
"2587",1937-04-30,"29499.675622776733","NAA 090723"
"2588",1937-05-31,"22608.713505126107","NAA 090723"
"2589",1937-06-30,"18292.991337163159","NAA 090723"
"2590",1937-07-31,"19649.786824583811","NAA 090723"
"2591",1937-08-31,"14282.851572785157","NAA 090723"
"2592",1937-09-30,"12422.730618830497","NAA 090723"
"2593",1937-10-31,"11294.504783848657","NAA 090723"
"2594",1937-11-30,"27517.479136484453","NAA 090723"
"2595",1937-12-31,"79969.762423268199","NAA 090723"
"2596",1938-01-31,"38233.103485838241","NAA 090723"
"2597",1938-02-28,"197188.35023188268","NAA 090723"
"2598",1938-03-31,"199085.98695223063","NAA 090723"
"2599",1938-04-30,"68892.461863749952","NAA 090723"
"2600",1938-05-31,"50843.82527881577","NAA 090723"
"2601",1938-06-30,"22788.108261367383","NAA 090723"
"2602",1938-07-31,"22600.578264382475","NAA 090723"
"2603",1938-08-31,"20460.675881672818","NAA 090723"
"2604",1938-09-30,"23747.98702028019","NAA 090723"
"2605",1938-10-31,"17399.897110531761","NAA 090723"
"2606",1938-11-30,"17353.846153846138","NAA 090723"
"2607",1938-12-31,"15135.213907757563","NAA 090723"
"2608",1939-01-31,"15081.797778231898","NAA 090723"
"2609",1939-02-28,"15652.567395187049","NAA 090723"
"2610",1939-03-31,"13794.350487021371","NAA 090723"
"2611",1939-04-30,"16201.879923471599","NAA 090723"
"2612",1939-05-31,"15449.816460530048","NAA 090723"
"2613",1939-06-30,"12776.195639763651","NAA 090723"
"2614",1939-07-31,"15667.639957050949","NAA 090723"
"2615",1939-08-31,"11974.556271322048","NAA 090723"
"2616",1939-09-30,"9867.690558100303","NAA 090723"
"2617",1939-10-31,"7891.0047467406157","NAA 090723"
"2618",1939-11-30,"8611.7113760567318","NAA 090723"
"2619",1939-12-31,"12392.329053912708","NAA 090723"
"2620",1940-01-31,"41240.109644489632","NAA 090723"
"2621",1940-02-29,"87122.917808104816","NAA 090723"
"2622",1940-03-31,"110824.6923605155","NAA 090723"
"2623",1940-04-30,"50723.428466725716","NAA 090723"
"2624",1940-05-31,"21750.94475662056","NAA 090723"
"2625",1940-06-30,"16713.653656466526","NAA 090723"
"2626",1940-07-31,"25610.643318605733","NAA 090723"
"2627",1940-08-31,"21834.482211209976","NAA 090723"
"2628",1940-09-30,"18495.881066507827","NAA 090723"
"2629",1940-10-31,"14193.891927153805","NAA 090723"
"2630",1940-11-30,"14854.593654295535","NAA 090723"
"2631",1940-12-31,"46318.47322641444","NAA 090723"
"2632",1941-01-31,"104816.01153838425","NAA 090723"
"2633",1941-02-28,"145267.97727874588","NAA 090723"
"2634",1941-03-31,"96680.76083836949","NAA 090723"
"2635",1941-04-30,"86979.219756650782","NAA 090723"
"2636",1941-05-31,"38635.938838269081","NAA 090723"
"2637",1941-06-30,"19442.816720966181","NAA 090723"
"2638",1941-07-31,"25462.288128829816","NAA 090723"
"2639",1941-08-31,"21400.301582649143","NAA 090723"
"2640",1941-09-30,"24330.30070133369","NAA 090723"
"2641",1941-10-31,"18740.921528421313","NAA 090723"
"2642",1941-11-30,"17353.846153846152","NAA 090723"
"2643",1941-12-31,"63669.548215480776","NAA 090723"
"2644",1942-01-31,"94978.296868141711","NAA 090723"
"2645",1942-02-28,"172454.51622420552","NAA 090723"
"2646",1942-03-31,"34465.802706633753","NAA 090723"
"2647",1942-04-30,"55344.840688976699","NAA 090723"
"2648",1942-05-31,"39704.69267237989","NAA 090723"
"2649",1942-06-30,"18867.444146441481","NAA 090723"
"2650",1942-07-31,"23758.78178240974","NAA 090723"
"2651",1942-08-31,"20293.399160439094","NAA 090723"
"2652",1942-09-30,"22847.787510997307","NAA 090723"
"2653",1942-10-31,"15616.682906834209","NAA 090723"
"2654",1942-11-30,"19604.443355616488","NAA 090723"
"2655",1942-12-31,"31264.004031498225","NAA 090723"
"2656",1943-01-31,"97565.433793833392","NAA 090723"
"2657",1943-02-28,"69610.100400704658","NAA 090723"
"2658",1943-03-31,"99335.805677005847","NAA 090723"
"2659",1943-04-30,"36365.24057532299","NAA 090723"
"2660",1943-05-31,"19362.105428926148","NAA 090723"
"2661",1943-06-30,"17609.008792358796","NAA 090723"
"2662",1943-07-31,"26523.115917326966","NAA 090723"
"2663",1943-08-31,"19743.539518740447","NAA 090723"
"2664",1943-09-30,"18469.887444395277","NAA 090723"
"2665",1943-10-31,"15949.779897019474","NAA 090723"
"2666",1943-11-30,"15433.458766358515","NAA 090723"
"2667",1943-12-31,"12585.972047022326","NAA 090723"
"2668",1944-01-31,"15345.039273234393","NAA 090723"
"2669",1944-02-29,"31193.945799176894","NAA 090723"
"2670",1944-03-31,"24018.266105480208","NAA 090723"
"2671",1944-04-30,"16079.636424321634","NAA 090723"
"2672",1944-05-31,"13161.880043631356","NAA 090723"
"2673",1944-06-30,"16240.759911675323","NAA 090723"
"2674",1944-07-31,"13595.657741563909","NAA 090723"
"2675",1944-08-31,"11461.421816537169","NAA 090723"
"2676",1944-09-30,"10591.156034523057","NAA 090723"
"2677",1944-10-31,"9167.5540544534833","NAA 090723"
"2678",1944-11-30,"15567.651593293735","NAA 090723"
"2679",1944-12-31,"20229.971261055685","NAA 090723"
"2680",1945-01-31,"15761.97444027344","NAA 090723"
"2681",1945-02-28,"68146.71787312784","NAA 090723"
"2682",1945-03-31,"29543.630085563564","NAA 090723"
"2683",1945-04-30,"20393.803530698129","NAA 090723"
"2684",1945-05-31,"17224.89656014381","NAA 090723"
"2685",1945-06-30,"16807.421990771971","NAA 090723"
"2686",1945-07-31,"20178.47919234206","NAA 090723"
"2687",1945-08-31,"16696.937290230686","NAA 090723"
"2688",1945-09-30,"13321.616328321792","NAA 090723"
"2689",1945-10-31,"13170.091581921442","NAA 090723"
"2690",1945-11-30,"18479.23134339631","NAA 090723"
"2691",1945-12-31,"88888.18877893858","NAA 090723"
"2692",1946-01-31,"61381.547752236904","NAA 090723"
"2693",1946-02-28,"29860.804249930356","NAA 090723"
"2694",1946-03-31,"28605.987706897198","NAA 090723"
"2695",1946-04-30,"21634.097788353432","NAA 090723"
"2696",1946-05-31,"17511.900121861672","NAA 090723"
"2697",1946-06-30,"16613.108325954119","NAA 090723"
"2698",1946-07-31,"23263.271281778569","NAA 090723"
"2699",1946-08-31,"18640.688105405003","NAA 090723"
"2700",1946-09-30,"13405.623415849219","NAA 090723"
"2701",1946-10-31,"13292.090147410874","NAA 090723"
"2702",1946-11-30,"14759.711381674255","NAA 090723"
"2703",1946-12-31,"17387.909863590779","NAA 090723"
"2704",1947-01-31,"13045.452156368399","NAA 090723"
"2705",1947-02-28,"20555.842527982983","NAA 090723"
"2706",1947-03-31,"21067.224339300294","NAA 090723"
"2707",1947-04-30,"16924.249023041401","NAA 090723"
"2708",1947-05-31,"14090.889564605306","NAA 090723"
"2709",1947-06-30,"14965.60058903404","NAA 090723"
"2710",1947-07-31,"13808.70640594928","NAA 090723"
"2711",1947-08-31,"10193.365946425834","NAA 090723"
"2712",1947-09-30,"10698.948833319317","NAA 090723"
"2713",1947-10-31,"11414.952847748547","NAA 090723"
"2714",1947-11-30,"10246.206018682495","NAA 090723"
"2715",1947-12-31,"8871.9942988250823","NAA 090723"
"2716",1948-01-31,"15249.464800325222","NAA 090723"
"2717",1948-02-29,"15027.074792540741","NAA 090723"
"2718",1948-03-31,"18834.365168411201","NAA 090723"
"2719",1948-04-30,"32674.598426891731","NAA 090723"
"2720",1948-05-31,"30927.079688452766","NAA 090723"
"2721",1948-06-30,"15294.087168908187","NAA 090723"
"2722",1948-07-31,"21311.40618916801","NAA 090723"
"2723",1948-08-31,"16711.968408069359","NAA 090723"
"2724",1948-09-30,"12446.876154422032","NAA 090723"
"2725",1948-10-31,"10760.47042640506","NAA 090723"
"2726",1948-11-30,"12268.456424186223","NAA 090723"
"2727",1948-12-31,"14462.801429740786","NAA 090723"
"2728",1949-01-31,"13732.232921204664","NAA 090723"
"2729",1949-02-28,"17194.695542241527","NAA 090723"
"2730",1949-03-31,"49025.126552332571","NAA 090723"
"2731",1949-04-30,"19277.883668127171","NAA 090723"
"2732",1949-05-31,"15188.763571780659","NAA 090723"
"2733",1949-06-30,"15916.198346875568","NAA 090723"
"2734",1949-07-31,"14725.31945434487","NAA 090723"
"2735",1949-08-31,"10277.696522208991","NAA 090723"
"2736",1949-09-30,"10326.863535541492","NAA 090723"
"2737",1949-10-31,"8148.3768924412698","NAA 090723"
"2738",1949-11-30,"10029.088195842272","NAA 090723"
"2739",1949-12-31,"9564.2679176527363","NAA 090723"
"2740",1950-01-31,"29150.275689296726","NAA 090723"
"2741",1950-02-28,"45851.303416032781","NAA 090723"
"2742",1950-03-31,"21898.474155336422","NAA 090723"
"2743",1950-04-30,"21977.591394019008","NAA 090723"
"2744",1950-05-31,"17856.142040124141","NAA 090723"
"2745",1950-06-30,"16150.775193201609","NAA 090723"
"2746",1950-07-31,"20917.487761862685","NAA 090723"
"2747",1950-08-31,"13860.974106903868","NAA 090723"
"2748",1950-09-30,"11919.175760936119","NAA 090723"
"2749",1950-10-31,"13153.59780436441","NAA 090723"
"2750",1950-11-30,"56177.435451036021","NAA 090723"
"2751",1950-12-31,"125314.95397164696","NAA 090723"
"2752",1951-01-31,"87316.38945741659","NAA 090723"
"2753",1951-02-28,"81351.083643097139","NAA 090723"
"2754",1951-03-31,"39305.120794657712","NAA 090723"
"2755",1951-04-30,"20150.660620807361","NAA 090723"
"2756",1951-05-31,"17510.920228400108","NAA 090723"
"2757",1951-06-30,"18516.597573277133","NAA 090723"
"2758",1951-07-31,"24826.6251684046","NAA 090723"
"2759",1951-08-31,"21184.827865226711","NAA 090723"
"2760",1951-09-30,"18472.264050648777","NAA 090723"
"2761",1951-10-31,"16413.234105584845","NAA 090723"
"2762",1951-11-30,"16896.63828817696","NAA 090723"
"2763",1951-12-31,"45979.479026438006","NAA 090723"
"2764",1952-01-31,"115045.56877079733","NAA 090723"
"2765",1952-02-29,"108697.60967999574","NAA 090723"
"2766",1952-03-31,"81297.235337452148","NAA 090723"
"2767",1952-04-30,"60605.354863012188","NAA 090723"
"2768",1952-05-31,"58839.624606902929","NAA 090723"
"2769",1952-06-30,"28860.643936258726","NAA 090723"
"2770",1952-07-31,"22683.271884061745","NAA 090723"
"2771",1952-08-31,"21329.087287964874","NAA 090723"
"2772",1952-09-30,"23843.563019864348","NAA 090723"
"2773",1952-10-31,"16392.012121031963","NAA 090723"
"2774",1952-11-30,"17353.846153846167","NAA 090723"
"2775",1952-12-31,"43754.876344945595","NAA 090723"
"2776",1953-01-31,"103711.67230542214","NAA 090723"
"2777",1953-02-28,"29724.183873502247","NAA 090723"
"2778",1953-03-31,"24337.528008224836","NAA 090723"
"2779",1953-04-30,"26395.564830066804","NAA 090723"
"2780",1953-05-31,"23773.527223340297","NAA 090723"
"2781",1953-06-30,"21102.330192513768","NAA 090723"
"2782",1953-07-31,"24887.875167066388","NAA 090723"
"2783",1953-08-31,"21139.643341268795","NAA 090723"
"2784",1953-09-30,"23410.294228288672","NAA 090723"
"2785",1953-10-31,"14077.224299269677","NAA 090723"
"2786",1953-11-30,"15160.864466334157","NAA 090723"
"2787",1953-12-31,"14883.405704985598","NAA 090723"
"2788",1954-01-31,"30700.614996143027","NAA 090723"
"2789",1954-02-28,"56808.462449370978","NAA 090723"
"2790",1954-03-31,"40669.430617405975","NAA 090723"
"2791",1954-04-30,"38340.214150573869","NAA 090723"
"2792",1954-05-31,"19915.048834331865","NAA 090723"
"2793",1954-06-30,"16769.470420318772","NAA 090723"
"2794",1954-07-31,"28001.402634371345","NAA 090723"
"2795",1954-08-31,"22016.540006183244","NAA 090723"
"2796",1954-09-30,"17178.377708900869","NAA 090723"
"2797",1954-10-31,"15753.699204209512","NAA 090723"
"2798",1954-11-30,"16183.975298386338","NAA 090723"
"2799",1954-12-31,"22691.537505370816","NAA 090723"
"2800",1955-01-31,"22572.28091864688","NAA 090723"
"2801",1955-02-28,"15912.438018306302","NAA 090723"
"2802",1955-03-31,"12859.048358764385","NAA 090723"
"2803",1955-04-30,"15296.92651168932","NAA 090723"
"2804",1955-05-31,"14431.342218865841","NAA 090723"
"2805",1955-06-30,"16765.905089371103","NAA 090723"
"2806",1955-07-31,"15129.266668239947","NAA 090723"
"2807",1955-08-31,"12123.016053313264","NAA 090723"
"2808",1955-09-30,"11097.953092754638","NAA 090723"
"2809",1955-10-31,"10628.191523039874","NAA 090723"
"2810",1955-11-30,"10200.176463582513","NAA 090723"
"2811",1955-12-31,"117730.2529328922","NAA 090723"
"2812",1956-01-31,"198685.290275946","NAA 090723"
"2813",1956-02-29,"107365.53102917812","NAA 090723"
"2814",1956-03-31,"48931.408727938287","NAA 090723"
"2815",1956-04-30,"24910.854812578302","NAA 090723"
"2816",1956-05-31,"29631.52676985367","NAA 090723"
"2817",1956-06-30,"19152.108951166418","NAA 090723"
"2818",1956-07-31,"24903.44204943367","NAA 090723"
"2819",1956-08-31,"19893.822218839934","NAA 090723"
"2820",1956-09-30,"21124.142065657477","NAA 090723"
"2821",1956-10-31,"17299.614768378684","NAA 090723"
"2822",1956-11-30,"16178.715988197126","NAA 090723"
"2823",1956-12-31,"14635.944518710072","NAA 090723"
"2824",1957-01-31,"15226.931096487097","NAA 090723"
"2825",1957-02-28,"22441.268436318223","NAA 090723"
"2826",1957-03-31,"46157.241891542479","NAA 090723"
"2827",1957-04-30,"17525.406162955216","NAA 090723"
"2828",1957-05-31,"26684.86978867789","NAA 090723"
"2829",1957-06-30,"15840.504893816509","NAA 090723"
"2830",1957-07-31,"24397.82533828068","NAA 090723"
"2831",1957-08-31,"19623.291551466486","NAA 090723"
"2832",1957-09-30,"14839.667117553072","NAA 090723"
"2833",1957-10-31,"21541.065879555696","NAA 090723"
"2834",1957-11-30,"15087.914288241895","NAA 090723"
"2835",1957-12-31,"27552.73441287208","NAA 090723"
"2836",1958-01-31,"41917.363307744599","NAA 090723"
"2837",1958-02-28,"217926.56499916213","NAA 090723"
"2838",1958-03-31,"120405.92757353569","NAA 090723"
"2839",1958-04-30,"106419.39097789915","NAA 090723"
"2840",1958-05-31,"39336.830543160846","NAA 090723"
"2841",1958-06-30,"22528.291640192834","NAA 090723"
"2842",1958-07-31,"24238.086758100821","NAA 090723"
"2843",1958-08-31,"21590.442007903912","NAA 090723"
"2844",1958-09-30,"23757.780356641499","NAA 090723"
"2845",1958-10-31,"18613.526369603955","NAA 090723"
"2846",1958-11-30,"17651.985078766709","NAA 090723"
"2847",1958-12-31,"17821.381838381996","NAA 090723"
"2848",1959-01-31,"29581.41328597648","NAA 090723"
"2849",1959-02-28,"58745.170909525572","NAA 090723"
"2850",1959-03-31,"20706.630353819339","NAA 090723"
"2851",1959-04-30,"15722.594900819842","NAA 090723"
"2852",1959-05-31,"16469.171591697534","NAA 090723"
"2853",1959-06-30,"16347.586482606095","NAA 090723"
"2854",1959-07-31,"26272.816729547532","NAA 090723"
"2855",1959-08-31,"15810.441072461699","NAA 090723"
"2856",1959-09-30,"15357.115499437716","NAA 090723"
"2857",1959-10-31,"9601.6564913117254","NAA 090723"
"2858",1959-11-30,"8883.0187424100986","NAA 090723"
"2859",1959-12-31,"10074.38026175196","NAA 090723"
"2860",1960-01-31,"13890.235411009218","NAA 090723"
"2861",1960-02-29,"38872.110921495216","NAA 090723"
"2862",1960-03-31,"25674.690030765127","NAA 090723"
"2863",1960-04-30,"19350.601311886967","NAA 090723"
"2864",1960-05-31,"12717.796978131933","NAA 090723"
"2865",1960-06-30,"16232.575562263537","NAA 090723"
"2866",1960-07-31,"21300.556876334256","NAA 090723"
"2867",1960-08-31,"13022.857746308979","NAA 090723"
"2868",1960-09-30,"11055.878867710409","NAA 090723"
"2869",1960-10-31,"9017.3593342214008","NAA 090723"
"2870",1960-11-30,"13355.344912363526","NAA 090723"
"2871",1960-12-31,"19051.042064505677","NAA 090723"
"2872",1961-01-31,"13349.439504369484","NAA 090723"
"2873",1961-02-28,"36882.214582806686","NAA 090723"
"2874",1961-03-31,"19416.419103097509","NAA 090723"
"2875",1961-04-30,"14784.819798594506","NAA 090723"
"2876",1961-05-31,"13976.290230916644","NAA 090723"
"2877",1961-06-30,"16076.441714076098","NAA 090723"
"2878",1961-07-31,"17429.419623016143","NAA 090723"
"2879",1961-08-31,"10851.635479258503","NAA 090723"
"2880",1961-09-30,"10690.658947640186","NAA 090723"
"2881",1961-10-31,"8146.9080216310595","NAA 090723"
"2882",1961-11-30,"9346.442514893819","NAA 090723"
"2883",1961-12-31,"17396.093954927383","NAA 090723"
"2884",1962-01-31,"11748.468000647115","NAA 090723"
"2885",1962-02-28,"78394.279587636687","NAA 090723"
"2886",1962-03-31,"28403.495261139844","NAA 090723"
"2887",1962-04-30,"20504.594906398757","NAA 090723"
"2888",1962-05-31,"18732.512763657709","NAA 090723"
"2889",1962-06-30,"16243.430731895451","NAA 090723"
"2890",1962-07-31,"20931.400365494381","NAA 090723"
"2891",1962-08-31,"15281.863599348093","NAA 090723"
"2892",1962-09-30,"12557.64968392962","NAA 090723"
"2893",1962-10-31,"47413.895729227595","NAA 090723"
"2894",1962-11-30,"17170.483599132578","NAA 090723"
"2895",1962-12-31,"32966.781532224559","NAA 090723"
"2896",1963-01-31,"19970.948209855127","NAA 090723"
"2897",1963-02-28,"84946.083033061324","NAA 090723"
"2898",1963-03-31,"28838.019076856523","NAA 090723"
"2899",1963-04-30,"99517.403340852747","NAA 090723"
"2900",1963-05-31,"32569.915939524475","NAA 090723"
"2901",1963-06-30,"18852.597444420891","NAA 090723"
"2902",1963-07-31,"24651.697091929025","NAA 090723"
"2903",1963-08-31,"20639.112219090985","NAA 090723"
"2904",1963-09-30,"22163.210387392159","NAA 090723"
"2905",1963-10-31,"14449.778041425045","NAA 090723"
"2906",1963-11-30,"29638.514156122073","NAA 090723"
"2907",1963-12-31,"18009.279706598794","NAA 090723"
"2908",1964-01-31,"25989.642643309391","NAA 090723"
"2909",1964-02-29,"15444.191588412379","NAA 090723"
"2910",1964-03-31,"13671.31179124108","NAA 090723"
"2911",1964-04-30,"15553.846226340042","NAA 090723"
"2912",1964-05-31,"14734.000266391598","NAA 090723"
"2913",1964-06-30,"15746.670570878123","NAA 090723"
"2914",1964-07-31,"21203.031881298153","NAA 090723"
"2915",1964-08-31,"13235.936850215468","NAA 090723"
"2916",1964-09-30,"11326.586572605331","NAA 090723"
"2917",1964-10-31,"9715.2500509873189","NAA 090723"
"2918",1964-11-30,"14533.224093238576","NAA 090723"
"2919",1964-12-31,"107770.32616323928","NAA 090723"
"2920",1965-01-31,"141356.38098062956","NAA 090723"
"2921",1965-02-28,"44234.028185548414","NAA 090723"
"2922",1965-03-31,"20527.109935011169","NAA 090723"
"2923",1965-04-30,"50195.987575599116","NAA 090723"
"2924",1965-05-31,"23724.893426074541","NAA 090723"
"2925",1965-06-30,"16564.556766006666","NAA 090723"
"2926",1965-07-31,"27349.490641891993","NAA 090723"
"2927",1965-08-31,"20885.289704046663","NAA 090723"
"2928",1965-09-30,"19207.258035399758","NAA 090723"
"2929",1965-10-31,"14717.871612668947","NAA 090723"
"2930",1965-11-30,"21879.014744741846","NAA 090723"
"2931",1965-12-31,"18274.506315420716","NAA 090723"
"2932",1966-01-31,"38052.267682332262","NAA 090723"
"2933",1966-02-28,"32436.431530270056","NAA 090723"
"2934",1966-03-31,"27178.445540736906","NAA 090723"
"2935",1966-04-30,"18353.672606699536","NAA 090723"
